وإذ أخذ الله ميثاق الذين أوتوا الكتاب لتبيننه للناس ولا تكتمونه فنبذوه وراء ظهورهم واشتروا به ثمنا قليلا فبئس ما يشترون .  سُورَة آل عِمران  آية 187,3,187,سُورَة آل عِمران,480, ربع الحزب (8),الجزء الرابع,3,187,سُورَة آل عِمران,480, ربع الحزب (8),الجزء الرابع
لا تحسبن الذين يفرحون بما أتوا ويحبون أن يحمدوا بما لم يفعلوا فلا تحسبنهم بمفازة من العذاب ولهم عذاب أليم .  سُورَة آل عِمران  آية 188,3,188,سُورَة آل عِمران,481, ربع الحزب (8),الجزء الرابع,3,188,سُورَة آل عِمران,481, ربع الحزب (8),الجزء الرابع
ولله ملك السماوات والأرض والله على كل شيء قدير .  سُورَة آل عِمران  آية 189,3,189,سُورَة آل عِمران,482, ربع الحزب (8),الجزء الرابع,3,189,سُورَة آل عِمران,482, ربع الحزب (8),الجزء الرابع
إن في خلق السماوات والأرض واختلاف الليل والنهار لآيات لأولي الألباب .  سُورَة آل عِمران  آية 190,3,190,سُورَة آل عِمران,483, ربع الحزب (8),الجزء الرابع,3,190,سُورَة آل عِمران,483, ربع الحزب (8),الجزء الرابع
الذين يذكرون الله قياما وقعودا وعلى جنوبهم ويتفكرون في خلق السماوات والأرض ربنا ما خلقت هذا باطلا سبحانك فقنا عذاب النار .  سُورَة آل عِمران  آية 191,3,191,سُورَة آل عِمران,484, ربع الحزب (8),الجزء الرابع,3,191,سُورَة آل عِمران,484, ربع الحزب (8),الجزء الرابع
ربنا إنك من تدخل النار فقد أخزيته وما للظالمين من أنصار .  سُورَة آل عِمران  آية 192,3,192,سُورَة آل عِمران,485, ربع الحزب (8),الجزء الرابع,3,192,سُورَة آل عِمران,485, ربع الحزب (8),الجزء الرابع
ربنا إننا سمعنا مناديا ينادي للإيمان أن آمنوا بربكم فآمنا ربنا فاغفر لنا ذنوبنا وكفر عنا سيئاتنا وتوفنا مع الأبرار .  سُورَة آل عِمران  آية 193,3,193,سُورَة آل عِمران,486, ربع الحزب (8),الجزء الرابع,3,193,سُورَة آل عِمران,486, ربع الحزب (8),الجزء الرابع
ربنا وآتنا ما وعدتنا على رسلك ولا تخزنا يوم القيامة إنك لا تخلف الميعاد .  سُورَة آل عِمران  آية 194,3,194,سُورَة آل عِمران,487, ربع الحزب (8),الجزء الرابع,3,194,سُورَة آل عِمران,487, ربع الحزب (8),الجزء الرابع
فاستجاب لهم ربهم أني لا أضيع عمل عامل منكم من ذكر أو أنثى بعضكم من بعض فالذين هاجروا وأخرجوا من ديارهم وأوذوا في سبيلي وقاتلوا وقتلوا لأكفرن عنهم سيئاتهم ولأدخلنهم جنات تجري من تحتها الأنهار ثوابا من عند الله والله عنده حسن الثواب .  سُورَة آل عِمران  آية 195,3,195,سُورَة آل عِمران,488, ربع الحزب (8),الجزء الرابع,3,195,سُورَة آل عِمران,488, ربع الحزب (8),الجزء الرابع
لا يغرنك تقلب الذين كفروا في البلاد .  سُورَة آل عِمران  آية 196,3,196,سُورَة آل عِمران,489, ربع الحزب (8),الجزء الرابع,3,196,سُورَة آل عِمران,489, ربع الحزب (8),الجزء الرابع
متاع قليل ثم مأواهم جهنم وبئس المهاد .  سُورَة آل عِمران  آية 197,3,197,سُورَة آل عِمران,490, ربع الحزب (8),الجزء الرابع,3,197,سُورَة آل عِمران,490, ربع الحزب (8),الجزء الرابع
لكن الذين اتقوا ربهم لهم جنات تجري من تحتها الأنهار خالدين فيها نزلا من عند الله وما عند الله خير للأبرار .  سُورَة آل عِمران  آية 198,3,198,سُورَة آل عِمران,491, ربع الحزب (8),الجزء الرابع,3,198,سُورَة آل عِمران,491, ربع الحزب (8),الجزء الرابع
وإن من أهل الكتاب لمن يؤمن بالله وما أنزل إليكم ومآ أنزل إليهم خاشعين لله لا يشترون بآيات الله ثمنا قليلا أولئك لهم أجرهم عند ربهم إن الله سريع الحساب .  سُورَة آل عِمران  آية 199,3,199,سُورَة آل عِمران,492, ربع الحزب (8),الجزء الرابع,3,199,سُورَة آل عِمران,492, ربع الحزب (8),الجزء الرابع
يا أيها الذين آمنوا اصبروا وصابروا ورابطوا واتقوا الله لعلكم تفلحون .  سُورَة آل عِمران  آية 200,3,200,سُورَة آل عِمران,493, ربع الحزب (8),الجزء الرابع,3,200,سُورَة آل عِمران,493, ربع الحزب (8),الجزء الرابع
يا أيها الناس اتقوا ربكم الذي خلقكم من نفس واحدة وخلق منها زوجها وبث منهما رجالا كثيرا ونساء واتقوا الله الذي تساءلون به والأرحام إن الله كان عليكم رقيبا .  سُورَة النِساء  آية 1,4,1,سُورَة النِساء,494, ربع الحزب (8),الجزء الرابع,4,1,سُورَة النِساء,494, ربع الحزب (8),الجزء الرابع
وآتوا اليتامى أموالهم ولا تتبدلوا الخبيث بالطيب ولا تأكلوا أموالهم إلى أموالكم إنه كان حوبا كبيرا .  سُورَة النِساء  آية 2,4,2,سُورَة النِساء,495, نصف الحزب (8),الجزء الرابع,4,2,سُورَة النِساء,495, نصف الحزب (8),الجزء الرابع
وإن خفتم ألا تقسطوا في اليتامى فانكحوا ما طاب لكم من النساء مثنى وثلاث ورباع فإن خفتم ألا تعدلوا فواحدة أو ما ملكت أيمانكم ذلك أدنى ألا تعولوا .  سُورَة النِساء  آية 3,4,3,سُورَة النِساء,496, نصف الحزب (8),الجزء الرابع,4,3,سُورَة النِساء,496, نصف الحزب (8),الجزء الرابع
وآتوا النساء صدقاتهن نحلة فإن طبن لكم عن شيء منه نفسا فكلوه هنيئا مريئا .  سُورَة النِساء  آية 4,4,4,سُورَة النِساء,497, نصف الحزب (8),الجزء الرابع,4,4,سُورَة النِساء,497, نصف الحزب (8),الجزء الرابع
ولا تؤتوا السفهاء أموالكم التي جعل الله لكم قياما وارزقوهم فيها واكسوهم وقولوا لهم قولا معروفا .  سُورَة النِساء  آية 5,4,5,سُورَة النِساء,498, نصف الحزب (8),الجزء الرابع,4,5,سُورَة النِساء,498, نصف الحزب (8),الجزء الرابع
وابتلوا اليتامى حتى إذا بلغوا النكاح فإن آنستم منهم رشدا فادفعوا إليهم أموالهم ولا تأكلوها إسرافا وبدارا أن يكبروا ومن كان غنيا فليستعفف ومن كان فقيرا فليأكل بالمعروف فإذا دفعتم إليهم أموالهم فأشهدوا عليهم وكفى بالله حسيبا .  سُورَة النِساء  آية 6,4,6,سُورَة النِساء,499, نصف الحزب (8),الجزء الرابع,4,6,سُورَة النِساء,499, نصف الحزب (8),الجزء الرابع
للرجال نصيب مما ترك الوالدان والأقربون وللنساء نصيب مما ترك الوالدان والأقربون مما قل منه أو كثر نصيبا مفروضا .  سُورَة النِساء  آية 7,4,7,سُورَة النِساء,500, نصف الحزب (8),الجزء الرابع,4,7,سُورَة النِساء,500, نصف الحزب (8),الجزء الرابع
وإذا حضر القسمة أولوا القربى واليتامى والمساكين فارزقوهم منه وقولوا لهم قولا معروفا .  سُورَة النِساء  آية 8,4,8,سُورَة النِساء,501, نصف الحزب (8),الجزء الرابع,4,8,سُورَة النِساء,501, نصف الحزب (8),الجزء الرابع
وليخش الذين لو تركوا من خلفهم ذرية ضعافا خافوا عليهم فليتقوا الله وليقولوا قولا سديدا .  سُورَة النِساء  آية 9,4,9,سُورَة النِساء,502, نصف الحزب (8),الجزء الرابع,4,9,سُورَة النِساء,502, نصف الحزب (8),الجزء الرابع
إن الذين يأكلون أموال اليتامى ظلما إنما يأكلون في بطونهم نارا وسيصلون سعيرا .  سُورَة النِساء  آية 10,4,10,سُورَة النِساء,503, نصف الحزب (8),الجزء الرابع,4,10,سُورَة النِساء,503, نصف الحزب (8),الجزء الرابع
يوصيكم الله في أولادكم للذكر مثل حظ الأنثيين فإن كن نساء فوق اثنتين فلهن ثلثا ما ترك وإن كانت واحدة فلها النصف ولأبويه لكل واحد منهما السدس مما ترك إن كان له ولد فإن لم يكن له ولد وورثه أبواه فلأمه الثلث فإن كان له إخوة فلأمه السدس من بعد وصية يوصي بها أو دين آبآؤكم وأبناؤكم لا تدرون أيهم أقرب لكم نفعا فريضة من الله إن الله كان عليما حكيما .  سُورَة النِساء  آية 11,4,11,سُورَة النِساء,504, نصف الحزب (8),الجزء الرابع,4,11,سُورَة النِساء,504, نصف الحزب (8),الجزء الرابع
